,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,player_id,shifts,shots_blocked_by_player,assists,position_encoded
2209,Peter Regin,422.0,52.0,23.0,9.0,45.0,171.0,5.0,313.0,9.0,123.0,128.0,599.0,54.0,67.0,3.0,25.0,4032.0,615.0,353.0,133.0,887.0,711.0,243,180130.0,3.87,3.81,50.0,8471299,4032.0,80.0,44.0,0
2210,Peter Schaefer,37.0,1.0,1.0,0.0,1.0,18.0,1.0,7.0,0.0,6.0,4.0,18.0,2.0,2.0,0.0,0.0,253.0,22.0,10.0,8.0,20.0,13.0,16,9289.0,0.36,0.33,2.0,8462093,253.0,7.0,1.0,2
2211,Petr Kalus,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,2,928.0,0.47,0.55,0.0,8471713,19.0,0.0,0.0,3
2212,Petr Prucha,251.0,33.0,19.0,8.0,21.0,162.0,2.0,172.0,9.0,94.0,83.0,354.0,49.0,41.0,6.0,13.0,2469.0,357.0,204.0,43.0,92.0,72.0,136,114591.0,1.6,1.57,50.0,8470072,2469.0,43.0,22.0,3
2213,Petr Straka,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0,40.0,5.0,2.0,1.0,0.0,0.0,3,1702.0,0.59,0.58,0.0,8475723,40.0,1.0,2.0,3
2214,Petr Sykora,267.0,59.0,48.0,14.0,33.0,35.0,9.0,340.0,25.0,129.0,139.0,568.0,84.0,93.0,9.0,26.0,3402.0,651.0,363.0,40.0,17.0,17.0,172,162606.0,1.6600000000000001,1.63,19.0,8460465,3402.0,37.0,45.0,3
2215,Petr Vrana,7.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,4.0,14.0,2.0,1.0,0.0,0.0,162.0,18.0,6.0,2.0,21.0,15.0,16,6623.0,0.52,0.51,1.0,8470635,162.0,2.0,0.0,2
2216,Petter Granberg,75.0,11.0,0.0,0.0,0.0,84.0,0.0,24.0,0.0,0.0,7.0,75.0,29.0,2.0,0.0,1.0,784.0,31.0,17.0,2.0,0.0,0.0,45,33514.0,1.44,1.51,4.0,8475774,784.0,43.0,2.0,1
2217,Petteri Lindbohm,112.0,13.0,2.0,0.0,1.0,75.0,2.0,77.0,0.0,4.0,22.0,116.0,42.0,4.0,0.0,0.0,1007.0,121.0,60.0,13.0,0.0,0.0,49,42804.0,2.08,2.12,13.0,8476989,1007.0,46.0,2.0,1
2218,Petteri Nokelainen,386.0,33.0,12.0,2.0,6.0,172.0,5.0,175.0,5.0,51.0,51.0,260.0,80.0,29.0,1.0,9.0,2626.0,291.0,181.0,37.0,524.0,521.0,173,112738.0,1.24,1.24,29.0,8471229,2626.0,66.0,17.0,0
2219,Peyton Krebs,475.0,77.0,20.0,2.0,17.0,230.0,6.0,214.0,12.0,71.0,92.0,577.0,119.0,66.0,2.0,13.0,3763.0,388.0,210.0,48.0,750.0,602.0,215,174085.0,2.11,2.13,41.0,8481522,3763.0,52.0,46.0,0
2220,Phil Kessel,2094.0,789.0,382.0,113.0,274.0,179.0,136.0,3263.0,133.0,1040.0,1114.0,5123.0,342.0,924.0,56.0,266.0,24622.0,6183.0,3463.0,464.0,236.0,172.0,1133,1230737.0,8.24,8.13,173.0,8473548,24622.0,279.0,542.0,3
2221,Phil Oreskovic,22.0,8.0,1.0,0.0,0.0,22.0,1.0,20.0,0.0,0.0,8.0,18.0,21.0,2.0,0.0,1.0,219.0,24.0,12.0,1.0,0.0,0.0,10,9737.0,0.43,0.43,4.0,8471746,219.0,8.0,1.0,1
2222,Phil Varone,119.0,30.0,8.0,5.0,9.0,67.0,0.0,64.0,3.0,27.0,20.0,150.0,26.0,17.0,3.0,3.0,1319.0,128.0,80.0,17.0,311.0,279.0,97,57447.0,2.09,2.07,8.0,8475321,1319.0,50.0,9.0,0
2223,Philip Broberg,168.0,42.0,2.0,1.0,3.0,42.0,1.0,87.0,0.0,2.0,25.0,131.0,10.0,13.0,1.0,6.0,1383.0,145.0,67.0,19.0,0.0,0.0,81,61739.0,1.52,1.51,5.0,8481598,1383.0,55.0,11.0,1
2224,Philip Holm,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,1,912.0,0.49,0.53,0.0,8480163,21.0,0.0,0.0,1
2225,Philip Kemp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,123.0,0.5,1.0,0.0,8480274,3.0,0.0,0.0,1
2226,Philip Larsen,378.0,73.0,9.0,3.0,5.0,197.0,2.0,248.0,4.0,21.0,84.0,451.0,46.0,37.0,1.0,13.0,3301.0,434.0,190.0,22.0,0.0,0.0,151,150648.0,3.23,3.17,13.0,8474707,3301.0,149.0,28.0,1
2227,Philip McRae,5.0,3.0,1.0,1.0,3.0,8.0,0.0,14.0,0.0,0.0,4.0,29.0,2.0,3.0,1.0,1.0,201.0,25.0,13.0,0.0,30.0,34.0,15,8133.0,0.42,0.43,2.0,8474592,201.0,5.0,2.0,0
2228,Philip Samuelsson,37.0,6.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,2.0,24.0,2.0,0.0,0.0,0.0,287.0,22.0,14.0,3.0,0.0,0.0,13,12537.0,1.32,1.3599999999999999,0.0,8475194,287.0,22.0,0.0,1
2229,Philip Tomasino,198.0,66.0,23.0,9.0,25.0,90.0,8.0,223.0,6.0,80.0,101.0,319.0,31.0,70.0,3.0,29.0,2342.0,403.0,227.0,43.0,57.0,34.0,148,112543.0,1.6,1.62,28.0,8481577,2342.0,62.0,47.0,0
2230,Philipp Kurashev,450.0,75.0,41.0,11.0,38.0,129.0,10.0,366.0,20.0,139.0,148.0,788.0,61.0,116.0,7.0,44.0,4940.0,737.0,395.0,127.0,469.0,365.0,266,252732.0,1.91,1.89,51.0,8480798,4940.0,130.0,75.0,0
2231,Philippe Boucher,114.0,22.0,3.0,0.0,1.0,81.0,2.0,94.0,1.0,5.0,34.0,125.0,39.0,9.0,0.0,2.0,931.0,142.0,66.0,12.0,0.0,0.0,41,49513.0,0.47,0.48,5.0,8458527,931.0,95.0,6.0,1
2232,Philippe Cornet,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2,1269.0,0.43,0.32,0.0,8474691,32.0,0.0,1.0,2
2233,Philippe Dupuis,301.0,19.0,6.0,0.0,8.0,173.0,3.0,142.0,3.0,39.0,43.0,119.0,62.0,18.0,0.0,12.0,1655.0,224.0,146.0,54.0,242.0,217.0,116,65919.0,1.6099999999999999,1.65,19.0,8470697,1655.0,49.0,12.0,0
2234,Philippe Maillet,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,26.0,3.0,1.0,0.0,6.0,6.0,2,1098.0,0.63,0.52,0.0,8477544,26.0,0.0,0.0,0
2235,Philippe Myers,389.0,94.0,8.0,0.0,1.0,280.0,7.0,334.0,1.0,14.0,116.0,407.0,72.0,36.0,0.0,10.0,3471.0,538.0,233.0,64.0,0.0,0.0,158,155494.0,3.14,3.06,16.0,8479026,3471.0,121.0,28.0,1
2236,Phillip Danault,2659.0,300.0,117.0,55.0,162.0,708.0,21.0,987.0,41.0,388.0,394.0,1764.0,287.0,350.0,38.0,103.0,14655.0,1918.0,1143.0,273.0,4593.0,5218.0,631,649270.0,5.3100000000000005,5.4,133.0,8476479,14655.0,428.0,233.0,2
2237,Phillip Di Giuseppe,437.0,56.0,27.0,7.0,48.0,608.0,7.0,444.0,13.0,101.0,160.0,605.0,113.0,77.0,5.0,34.0,4783.0,728.0,433.0,86.0,39.0,19.0,282,204544.0,4.03,4.04,26.0,8476858,4783.0,123.0,50.0,2
2238,Pierre Engvall,585.0,157.0,57.0,16.0,68.0,213.0,20.0,505.0,21.0,183.0,210.0,552.0,91.0,120.0,7.0,40.0,5805.0,997.0,546.0,100.0,299.0,230.0,318,256833.0,2.6100000000000003,2.58,36.0,8478115,5805.0,61.0,63.0,2
2239,Pierre-Cedric Labrie,39.0,7.0,2.0,2.0,4.0,100.0,0.0,30.0,0.0,8.0,19.0,36.0,65.0,5.0,2.0,1.0,481.0,59.0,23.0,8.0,4.0,7.0,46,20075.0,1.38,1.44,13.0,8474201,481.0,13.0,3.0,2
2240,Pierre-Edouard Bellemare,2353.0,178.0,64.0,22.0,77.0,615.0,21.0,815.0,21.0,239.0,322.0,1116.0,172.0,139.0,10.0,63.0,12276.0,1449.0,809.0,324.0,3241.0,3440.0,700,526874.0,4.25,4.29,88.0,8477930,12276.0,502.0,75.0,2
2241,Pierre-Luc Dubois,818.0,258.0,145.0,49.0,162.0,665.0,39.0,1039.0,57.0,455.0,498.0,2278.0,403.0,342.0,27.0,110.0,10929.0,2047.0,1158.0,211.0,3399.0,2896.0,516,535315.0,4.01,4.05,208.0,8479400,10929.0,301.0,197.0,0
2242,Pierre-Luc Letourneau-Leblond,21.0,7.0,0.0,0.0,0.0,63.0,0.0,18.0,0.0,5.0,7.0,56.0,91.0,3.0,0.0,0.0,356.0,30.0,16.0,0.0,1.0,1.0,41,12831.0,2.0,1.99,18.0,8471428,356.0,6.0,3.0,3
2243,Pierre-Marc Bouchard,489.0,99.0,49.0,17.0,34.0,44.0,16.0,411.0,16.0,119.0,118.0,836.0,64.0,135.0,11.0,19.0,4948.0,707.0,446.0,96.0,57.0,37.0,239,224230.0,3.2,3.13,36.0,8470153,4948.0,43.0,86.0,0
2244,Pierre-Olivier Joseph,293.0,62.0,8.0,0.0,1.0,163.0,8.0,239.0,0.0,9.0,65.0,287.0,66.0,37.0,0.0,15.0,3084.0,394.0,184.0,69.0,0.0,0.0,147,136176.0,2.08,2.12,20.0,8480058,3084.0,91.0,29.0,1
2245,Pierrick Dube,4.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,41.0,6.0,3.0,0.0,1.0,0.0,3,1679.0,0.42,0.56,1.0,8483920,41.0,3.0,0.0,3
2246,Pius Suter,733.0,76.0,57.0,17.0,88.0,145.0,21.0,358.0,19.0,194.0,151.0,721.0,60.0,116.0,15.0,43.0,5630.0,791.0,489.0,133.0,1302.0,1159.0,283,266089.0,1.93,1.9100000000000001,39.0,8480459,5630.0,131.0,59.0,0
2247,Pontus Aberg,223.0,60.0,17.0,2.0,8.0,79.0,10.0,204.0,5.0,58.0,83.0,418.0,34.0,43.0,0.0,15.0,2304.0,365.0,187.0,33.0,25.0,7.0,132,104041.0,1.94,1.8900000000000001,24.0,8476857,2304.0,22.0,26.0,2
2248,Pontus Holmberg,95.0,23.0,12.0,1.0,9.0,75.0,4.0,70.0,7.0,41.0,39.0,136.0,36.0,30.0,0.0,7.0,1366.0,146.0,81.0,21.0,235.0,187.0,91,60614.0,0.96,0.98,22.0,8480995,1366.0,60.0,18.0,3
2249,Quinn Hughes,935.0,261.0,43.0,8.0,21.0,103.0,29.0,980.0,6.0,53.0,322.0,1719.0,146.0,333.0,3.0,68.0,9372.0,1806.0,732.0,212.0,1.0,0.0,365,526901.0,3.51,3.42,65.0,8480800,9372.0,272.0,290.0,1
2250,Quintin Laing,90.0,6.0,2.0,0.0,3.0,54.0,0.0,40.0,2.0,10.0,13.0,58.0,11.0,4.0,1.0,3.0,525.0,75.0,40.0,5.0,3.0,4.0,37,21436.0,1.02,1.04,9.0,8466232,525.0,21.0,2.0,2
2251,Quinton Byfield,337.0,50.0,28.0,13.0,50.0,142.0,4.0,262.0,11.0,128.0,156.0,559.0,84.0,88.0,6.0,30.0,3412.0,547.0,284.0,80.0,295.0,242.0,179,158422.0,2.13,2.12,31.0,8482124,3412.0,49.0,60.0,0
2252,Quinton Howden,143.0,8.0,10.0,5.0,9.0,173.0,3.0,89.0,2.0,33.0,27.0,156.0,30.0,17.0,2.0,4.0,1419.0,160.0,104.0,28.0,14.0,6.0,97,63154.0,1.9300000000000002,1.99,16.0,8475769,1419.0,27.0,7.0,0
2253,R.J. Umberger,1648.0,137.0,131.0,58.0,142.0,751.0,33.0,1085.0,40.0,404.0,380.0,2063.0,224.0,276.0,29.0,87.0,12854.0,1981.0,1251.0,233.0,1118.0,1121.0,550,568470.0,3.97,3.99,163.0,8469469,12854.0,387.0,145.0,0
2254,Radek Bonk,272.0,16.0,9.0,4.0,14.0,58.0,1.0,82.0,4.0,29.0,23.0,224.0,34.0,25.0,0.0,6.0,1449.0,159.0,102.0,26.0,301.0,450.0,66,61102.0,0.52,0.52,11.0,8460105,1449.0,28.0,16.0,0
2255,Radek Dvorak,1320.0,144.0,48.0,13.0,41.0,226.0,9.0,523.0,26.0,174.0,201.0,702.0,131.0,124.0,10.0,28.0,7561.0,899.0,537.0,175.0,60.0,32.0,365,330915.0,2.47,2.49,78.0,8462041,7561.0,198.0,76.0,3
2256,Radek Faksa,2737.0,202.0,88.0,28.0,138.0,851.0,21.0,766.0,39.0,353.0,376.0,1135.0,346.0,199.0,22.0,101.0,13981.0,1537.0,881.0,276.0,3449.0,3709.0,637,577769.0,4.12,4.13,121.0,8476889,13981.0,483.0,111.0,0
2257,Radek Martinek,690.0,112.0,15.0,0.0,0.0,200.0,13.0,291.0,2.0,17.0,99.0,366.0,83.0,36.0,0.0,12.0,3927.0,448.0,209.0,110.0,0.0,0.0,164,200721.0,2.6100000000000003,2.63,22.0,8468101,3927.0,310.0,21.0,1
2258,Radek Smolenak,5.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,4.0,4.0,6.0,15.0,1.0,0.0,1.0,83.0,19.0,15.0,1.0,0.0,0.0,7,3284.0,1.35,1.38,4.0,8471736,83.0,3.0,1.0,2
2259,Radim Simek,440.0,106.0,7.0,1.0,13.0,419.0,6.0,216.0,0.0,10.0,68.0,325.0,74.0,29.0,0.0,10.0,4301.0,347.0,171.0,71.0,0.0,0.0,209,188105.0,2.33,2.36,29.0,8480160,4301.0,254.0,22.0,1
2260,Radim Vrbata,1496.0,215.0,182.0,72.0,125.0,333.0,49.0,1997.0,61.0,425.0,619.0,2566.0,176.0,396.0,32.0,103.0,13672.0,3213.0,1928.0,279.0,158.0,89.0,633,634222.0,5.56,5.53,62.0,8468085,13672.0,190.0,214.0,3
2261,Radim Zohorna,98.0,8.0,9.0,2.0,7.0,81.0,3.0,54.0,4.0,31.0,28.0,84.0,26.0,18.0,3.0,6.0,954.0,116.0,64.0,28.0,36.0,35.0,68,39347.0,2.23,2.2,9.0,8482241,954.0,10.0,9.0,2
2262,Radko Gudas,2789.0,469.0,40.0,3.0,14.0,2791.0,33.0,1737.0,4.0,43.0,571.0,1458.0,807.0,182.0,2.0,76.0,17622.0,2677.0,1223.0,182.0,0.0,0.0,748,815732.0,5.7299999999999995,5.8,193.0,8475462,17622.0,1308.0,142.0,1
2263,Rafael Harvey-Pinard,218.0,31.0,17.0,5.0,21.0,116.0,1.0,54.0,11.0,55.0,40.0,193.0,16.0,31.0,4.0,7.0,1500.0,165.0,90.0,18.0,30.0,13.0,83,72411.0,1.28,1.31,17.0,8481093,1500.0,106.0,14.0,2
2264,Raffi Torres,555.0,102.0,70.0,18.0,42.0,516.0,23.0,441.0,29.0,157.0,163.0,725.0,212.0,133.0,11.0,22.0,5750.0,755.0,477.0,88.0,79.0,54.0,327,244276.0,3.22,3.23,70.0,8468485,5750.0,79.0,63.0,2
2265,Raitis Ivanans,99.0,22.0,2.0,0.0,5.0,206.0,2.0,52.0,0.0,14.0,28.0,187.0,256.0,2.0,0.0,2.0,1201.0,86.0,43.0,7.0,0.0,0.0,139,48167.0,1.76,1.71,51.0,8469120,1201.0,14.0,0.0,2
2266,Raman Hrabarenka,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1,715.0,0.4,0.43,0.0,8477127,16.0,3.0,0.0,1
2267,Randy Jones,600.0,127.0,11.0,5.0,7.0,127.0,6.0,260.0,0.0,10.0,102.0,447.0,73.0,44.0,3.0,11.0,4402.0,431.0,175.0,63.0,0.0,0.0,195,203338.0,1.8599999999999999,1.89,23.0,8470905,4402.0,275.0,33.0,1
2268,Raphael Diaz,602.0,94.0,8.0,1.0,3.0,111.0,7.0,330.0,0.0,11.0,129.0,554.0,62.0,49.0,0.0,18.0,4568.0,547.0,215.0,39.0,2.0,1.0,201,200446.0,1.98,2.0700000000000003,16.0,8476244,4568.0,340.0,41.0,1
2269,Raphael Lavoie,2.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,1.0,2.0,11.0,2.0,0.0,0.0,1.0,74.0,9.0,4.0,1.0,2.0,0.0,7,3060.0,0.49,0.44,0.0,8481534,74.0,1.0,0.0,0
2270,Rasmus Andersson,1350.0,282.0,36.0,10.0,21.0,313.0,18.0,1060.0,8.0,70.0,339.0,1640.0,169.0,200.0,5.0,77.0,12699.0,1594.0,812.0,143.0,0.0,0.0,455,578725.0,4.3100000000000005,4.18,92.0,8478397,12699.0,693.0,164.0,1
2271,Rasmus Asplund,432.0,37.0,18.0,11.0,31.0,88.0,3.0,213.0,4.0,81.0,71.0,348.0,20.0,49.0,3.0,21.0,3147.0,357.0,254.0,48.0,144.0,103.0,183,139233.0,1.82,1.8,14.0,8479335,3147.0,35.0,31.0,0
2272,Rasmus Dahlin,1196.0,314.0,66.0,13.0,43.0,670.0,43.0,1183.0,10.0,94.0,329.0,2071.0,304.0,289.0,1.0,67.0,11403.0,1909.0,991.0,181.0,0.0,0.0,436,604338.0,3.38,3.33,101.0,8480839,11403.0,539.0,223.0,1
2273,Rasmus Kupari,237.0,36.0,9.0,3.0,13.0,179.0,2.0,145.0,4.0,49.0,67.0,305.0,36.0,30.0,0.0,14.0,2396.0,254.0,140.0,32.0,476.0,462.0,158,100510.0,1.9000000000000001,1.8699999999999999,22.0,8480845,2396.0,64.0,21.0,0
2274,Rasmus Rissanen,6.0,3.0,0.0,0.0,0.0,25.0,0.0,4.0,0.0,0.0,1.0,18.0,4.0,0.0,0.0,0.0,135.0,9.0,3.0,0.0,0.0,0.0,6,5392.0,0.47,0.43,0.0,8475294,135.0,7.0,0.0,1
2275,Rasmus Ristolainen,3076.0,373.0,53.0,14.0,47.0,1804.0,26.0,1684.0,13.0,105.0,480.0,2496.0,319.0,285.0,7.0,79.0,19346.0,2579.0,1356.0,167.0,1.0,1.0,713,976699.0,4.99,5.04,111.0,8477499,19346.0,1160.0,232.0,1
2276,Rasmus Sandin,415.0,120.0,16.0,2.0,9.0,343.0,10.0,310.0,4.0,21.0,103.0,528.0,77.0,86.0,1.0,20.0,5104.0,552.0,237.0,70.0,0.0,0.0,227,252335.0,2.72,2.68,26.0,8480873,5104.0,261.0,70.0,1
2277,Ray Macias,27.0,5.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,2.0,6.0,23.0,2.0,1.0,0.0,1.0,186.0,16.0,4.0,2.0,0.0,0.0,8,8286.0,0.99,0.96,1.0,8471786,186.0,9.0,1.0,1
2278,Ray Whitney,828.0,238.0,104.0,34.0,97.0,132.0,26.0,875.0,44.0,330.0,389.0,1873.0,118.0,328.0,15.0,73.0,8947.0,1710.0,913.0,240.0,110.0,71.0,419,444272.0,3.54,3.51,86.0,8458537,8947.0,108.0,224.0,2
2279,Raymond Sawada,9.0,1.0,1.0,0.0,0.0,20.0,1.0,4.0,0.0,2.0,1.0,12.0,0.0,1.0,0.0,0.0,127.0,9.0,5.0,2.0,0.0,0.0,11,5404.0,1.51,1.62,3.0,8471265,127.0,1.0,0.0,3
2280,Reese Johnson,232.0,22.0,7.0,3.0,15.0,416.0,1.0,117.0,3.0,38.0,44.0,102.0,77.0,16.0,2.0,7.0,1909.0,215.0,126.0,30.0,226.0,237.0,132,85183.0,1.64,1.62,35.0,8481147,1909.0,54.0,9.0,0
2281,Reid Boucher,201.0,25.0,20.0,5.0,16.0,92.0,8.0,223.0,7.0,71.0,82.0,332.0,18.0,42.0,3.0,12.0,2219.0,382.0,228.0,48.0,7.0,3.0,133,98302.0,3.22,3.22,24.0,8476423,2219.0,41.0,22.0,0
2282,Reilly Smith,2428.0,437.0,213.0,79.0,232.0,674.0,54.0,1512.0,80.0,659.0,632.0,2832.0,200.0,513.0,36.0,135.0,18146.0,3076.0,1771.0,478.0,59.0,34.0,839,850458.0,7.12,7.0200000000000005,117.0,8475191,18146.0,321.0,300.0,3
2283,Reilly Walsh,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,3.0,2.0,0.0,0.0,0.0,1,863.0,0.61,0.61,1.0,8480054,20.0,2.0,1.0,1
2284,Rem Pitlick,223.0,77.0,21.0,8.0,22.0,65.0,5.0,89.0,8.0,54.0,48.0,272.0,52.0,54.0,3.0,12.0,2219.0,189.0,117.0,46.0,124.0,97.0,131,109803.0,2.25,2.3,15.0,8479514,2219.0,53.0,33.0,0
2285,Remi Elie,162.0,42.0,7.0,3.0,9.0,163.0,2.0,98.0,2.0,41.0,53.0,187.0,28.0,22.0,3.0,8.0,1761.0,195.0,95.0,35.0,9.0,7.0,106,71197.0,1.81,1.9000000000000001,19.0,8477461,1761.0,33.0,15.0,2
2286,Rene Bourque,1280.0,170.0,129.0,41.0,118.0,700.0,38.0,1217.0,50.0,352.0,494.0,1672.0,398.0,240.0,24.0,75.0,11036.0,2173.0,1193.0,213.0,73.0,47.0,540,504681.0,4.54,4.51,111.0,8471504,11036.0,206.0,111.0,3
2287,Rhett Gardner,45.0,8.0,1.0,0.0,2.0,66.0,0.0,38.0,1.0,9.0,18.0,48.0,10.0,2.0,0.0,3.0,623.0,64.0,31.0,10.0,91.0,75.0,41,23996.0,1.69,1.96,6.0,8479587,623.0,15.0,1.0,0
2288,Rhett Rakhshani,11.0,2.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,7.0,21.0,2.0,0.0,0.0,1.0,112.0,14.0,5.0,4.0,0.0,0.0,7,5049.0,0.8,0.82,2.0,8473456,112.0,1.0,0.0,3
2289,Rich Clune,194.0,15.0,7.0,4.0,9.0,375.0,2.0,84.0,1.0,26.0,27.0,209.0,285.0,22.0,3.0,7.0,1827.0,153.0,92.0,18.0,5.0,2.0,139,71622.0,2.0300000000000002,2.0300000000000002,78.0,8471733,1827.0,21.0,15.0,2
2290,Rich Peverley,1337.0,183.0,79.0,25.0,78.0,153.0,22.0,760.0,32.0,271.0,294.0,1309.0,163.0,230.0,21.0,53.0,8415.0,1373.0,815.0,228.0,1916.0,2428.0,396,404364.0,3.1,3.0700000000000003,76.0,8471514,8415.0,178.0,151.0,0
2291,Richard Panik,1053.0,178.0,86.0,28.0,90.0,838.0,29.0,718.0,29.0,275.0,310.0,1495.0,244.0,194.0,17.0,65.0,9339.0,1412.0,773.0,205.0,56.0,36.0,521,419834.0,5.27,5.18,121.0,8475209,9339.0,273.0,108.0,3
2292,Richard Park,969.0,66.0,30.0,13.0,26.0,97.0,12.0,322.0,5.0,86.0,109.0,493.0,74.0,76.0,8.0,28.0,4297.0,570.0,325.0,123.0,1085.0,1148.0,205,184200.0,1.28,1.31,45.0,8460541,4297.0,123.0,46.0,3
2293,Richard Petiot,51.0,9.0,0.0,0.0,0.0,37.0,0.0,18.0,0.0,1.0,7.0,37.0,29.0,3.0,0.0,0.0,395.0,29.0,12.0,4.0,0.0,0.0,13,16565.0,0.86,0.89,8.0,8469564,395.0,19.0,3.0,1
2294,Richard Zednik,161.0,21.0,17.0,9.0,19.0,68.0,2.0,122.0,6.0,64.0,52.0,199.0,46.0,33.0,10.0,14.0,1437.0,253.0,153.0,22.0,1.0,0.0,70,65408.0,0.53,0.52,17.0,8460735,1437.0,22.0,16.0,3
2295,Rick Nash,2111.0,357.0,282.0,86.0,209.0,669.0,105.0,2377.0,91.0,679.0,795.0,3446.0,366.0,528.0,37.0,134.0,17719.0,4124.0,2470.0,509.0,80.0,42.0,695,772831.0,5.49,5.47,274.0,8470041,17719.0,281.0,246.0,3
2296,Rick Rypien,104.0,10.0,7.0,0.0,3.0,127.0,2.0,88.0,5.0,14.0,22.0,85.0,156.0,12.0,1.0,2.0,1007.0,126.0,83.0,16.0,101.0,84.0,90,39448.0,0.98,1.03,35.0,8471628,1007.0,35.0,5.0,0
2297,Rickard Rakell,1163.0,382.0,201.0,61.0,180.0,1001.0,60.0,1790.0,80.0,622.0,771.0,2904.0,148.0,447.0,37.0,146.0,15294.0,3318.0,1821.0,283.0,1033.0,860.0,721,738695.0,6.5,6.51,115.0,8476483,15294.0,339.0,246.0,0
2298,Rickard Wallin,172.0,14.0,2.0,2.0,8.0,35.0,0.0,65.0,0.0,20.0,21.0,109.0,20.0,9.0,0.0,4.0,1014.0,118.0,72.0,31.0,281.0,225.0,60,45534.0,0.44,0.43,6.0,8467491,1014.0,33.0,7.0,0
2299,Ridly Greig,169.0,27.0,15.0,5.0,24.0,162.0,2.0,113.0,8.0,48.0,58.0,233.0,78.0,35.0,2.0,19.0,1863.0,236.0,127.0,36.0,318.0,240.0,92,79172.0,1.04,1.05,25.0,8482092,1863.0,44.0,20.0,0
2300,Riley Armstrong,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,0.0,0.0,2,892.0,0.48,0.47,1.0,8471516,23.0,1.0,0.0,0
2301,Riley Barber,19.0,5.0,0.0,0.0,1.0,19.0,0.0,12.0,0.0,3.0,4.0,28.0,4.0,0.0,0.0,1.0,188.0,22.0,12.0,1.0,0.0,1.0,16,8029.0,1.36,1.38,0.0,8477003,188.0,2.0,0.0,3
2302,Riley Cote,28.0,1.0,0.0,0.0,1.0,64.0,0.0,32.0,0.0,4.0,6.0,88.0,158.0,3.0,0.0,2.0,550.0,41.0,31.0,11.0,0.0,0.0,78,18452.0,1.0,1.01,40.0,8468786,550.0,4.0,3.0,2
2303,Riley Damiani,3.0,1.0,1.0,0.0,3.0,4.0,1.0,7.0,0.0,3.0,3.0,7.0,2.0,2.0,0.0,0.0,90.0,18.0,10.0,3.0,7.0,7.0,7,3585.0,0.59,0.55,1.0,8480988,90.0,0.0,1.0,0
2304,Riley Nash,1763.0,134.0,63.0,20.0,93.0,638.0,20.0,663.0,23.0,245.0,249.0,1366.0,134.0,175.0,14.0,71.0,11599.0,1257.0,752.0,385.0,2793.0,2627.0,628,495271.0,5.66,5.76,81.0,8474062,11599.0,320.0,112.0,0
2305,Riley Sheahan,2257.0,176.0,74.0,30.0,94.0,382.0,13.0,718.0,31.0,300.0,288.0,1518.0,97.0,195.0,15.0,57.0,12753.0,1348.0,824.0,228.0,3176.0,3179.0,637,533438.0,5.68,5.859999999999999,86.0,8475772,12753.0,286.0,121.0,0
